nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Berisso I","Alfabetización Digital",10,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Berisso I","Educación",16,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,14,"Buenos Aires","Complementos de la educación formal","Otros",1
"Berisso I","Salud",19,0,0,0,0,14,6,8,0,22,10,12,0,0,0,0,0,36,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Berisso I","Trámites",22,0,0,0,0,0,0,0,0,14,6,8,0,0,0,0,0,14,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Berisso I","Ciudadanía y DD",25,3,2,1,0,14,6,8,0,36,24,12,0,0,0,0,0,53,"Buenos Aires","Comunidad","Otros",3
"Berisso I","Cultura y Entretenimiento",31,36,27,9,0,88,45,43,0,0,0,0,0,0,0,0,0,124,"Buenos Aires","Artes","Música",5
"Cañuelas","Alfabetización Digital",10,0,0,0,0,32,8,24,0,115,87,28,0,26,22,4,0,173,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",5
"Cañuelas","Formación Laboral",13,0,0,0,0,8,3,5,0,157,38,119,0,0,0,0,0,165,"Buenos Aires","Oficios manuales","Otras",3
"Cañuelas","Educación",16,0,0,0,0,0,0,0,0,181,120,61,0,0,0,0,0,181,"Buenos Aires","Complementos de la educación formal","FINES",8
"Cañuelas","Trámites",22,0,0,0,0,7,2,5,0,196,98,98,0,106,52,54,0,309,"Buenos Aires","Trámites Municipales","MUNICIPIO",4
"Cañuelas","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,60,45,15,0,0,0,0,0,60,"Buenos Aires","Comunidad","Otros",1
"Cañuelas","Cultura y Entretenimiento",31,348,233,115,0,255,73,182,0,87,31,56,0,0,0,0,0,690,"Buenos Aires","Uso Libre","Uso libre de la consola de videojuegos",3
"Carmen de Patagones","Educación",16,0,0,0,0,120,80,40,0,280,200,80,0,80,40,40,0,480,"Buenos Aires","Complementos de la educación formal","FINES",1
"Carmen de Patagones","Trámites",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Carmen de Patagones","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,220,120,100,0,200,160,40,0,420,"Buenos Aires","Comunidad","Evento / Reunión",1
"Coronel Suárez I (Colonia Santa María)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,3,3,0,0,15,12,3,0,18,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",6
"Coronel Suárez I (Colonia Santa María)","Educación",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Coronel Suárez I (Colonia Santa María)","Trámites",22,7,2,5,0,2,0,2,0,65,57,8,0,50,27,17,6,124,"Buenos Aires","Trámites Nacionales","Otros",3
"Coronel Suárez I (Colonia Santa María)","Cultura y Entretenimiento",31,110,0,110,0,86,0,86,0,28,15,13,0,22,13,9,0,246,"Buenos Aires","Uso Libre","Navegación libre",3
"Coronel Suarez II (CTC)","Educación",16,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,28,"Buenos Aires","Complementos de la educación formal","Otros",1
"Coronel Suarez II (CTC)","Trámites",22,0,0,0,0,18,0,0,18,229,0,0,229,112,0,0,112,359,"Buenos Aires","Trámites Municipales","MUNICIPIO",4
"Coronel Suarez II (CTC)","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,19,"Buenos Aires","Comunidad","Capacitación a agentes municipales",1
"General La Madrid","Salud",19,0,0,0,0,0,0,0,0,40,28,12,0,0,0,0,0,40,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"General La Madrid","Trámites",22,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"General La Madrid","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,20,8,12,0,0,0,0,0,20,"Buenos Aires","Comunidad","Evento / Reunión",1
"General La Madrid","Cultura y Entretenimiento",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buenos Aires","Uso Libre","Navegación libre",1
"General Las Heras","Educación",16,54,30,24,0,47,22,25,0,32,32,0,0,0,0,0,0,133,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",5
"General Las Heras","Trámites",22,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,4,"Buenos Aires","Trámites Nacionales","Segmentación Energética",1
"General Las Heras","Cultura y Entretenimiento",31,121,63,58,0,36,20,16,0,18,16,2,0,0,0,0,0,175,"Buenos Aires","Actividad","INCAA en tu PD",2
"General Rodríguez","Educación",16,0,0,0,0,0,0,0,0,35,30,5,0,0,0,0,0,35,"Buenos Aires","Complementos de la educación formal","FINES",1
"General Rodríguez","Salud",19,0,0,0,0,0,0,0,0,17,2,15,0,0,0,0,0,17,"Buenos Aires","Salud","Otros",1
"General Rodríguez","Trámites",22,0,0,0,0,0,0,0,0,100,50,50,0,20,10,10,0,120,"Buenos Aires","Trámites Nacionales","Otros",1
"General Rodríguez","Cultura y Entretenimiento",31,16,8,8,0,14,7,7,0,105,70,35,0,20,10,10,0,155,"Buenos Aires","Artes","Danza",4
"La Matanza II (Villa Palito)","Salud",19,31,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"La Matanza II (Villa Palito)","Trámites",22,0,0,0,0,4,3,1,0,20,15,5,0,3,2,1,0,27,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"La Matanza II (Villa Palito)","Cultura y Entretenimiento",31,40,25,15,0,26,10,16,0,0,0,0,0,0,0,0,0,66,"Buenos Aires","Artes","Música",1
"Lanús I (Pupi)","Alfabetización Digital",10,0,0,0,0,46,19,27,0,64,64,0,0,6,6,0,0,116,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",2
"Lanús I (Pupi)","Educación",16,0,0,0,0,12,0,0,12,61,54,7,0,0,0,0,0,73,"Buenos Aires","Complementos de la educación formal","Otros",2
"Lanús I (Pupi)","Trámites",22,0,0,0,0,0,0,0,0,25,14,11,0,0,0,0,0,25,"Buenos Aires","Trámites Nacionales","MiArgentina",1
"Lanús I (Pupi)","Generos y Diversidades",28,84,51,33,0,0,0,0,0,87,87,0,0,0,0,0,0,171,"Buenos Aires","Maternidades y paternidades","",1
"Lanús I (Pupi)","Cultura y Entretenimiento",31,0,0,0,0,84,17,67,0,23,9,14,0,0,0,0,0,107,"Buenos Aires","Uso Libre","Navegación libre",2
"Laprida","Salud",19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Buenos Aires","Salud","Otros",1
"Laprida","Alfabetización Digital",10,8,2,6,0,0,0,0,0,18,12,6,0,39,29,8,2,65,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",6
"Laprida","Formación Laboral",13,0,0,0,0,7,5,2,0,136,65,71,0,31,31,0,0,174,"Buenos Aires","Inserción al mundo laboral","Armado de CV",9
"Laprida","Salud",19,0,0,0,0,0,0,0,0,8,8,0,0,31,27,4,0,39,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
"Laprida","Trámites",22,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Laprida","Ciudadanía y DD",25,0,0,0,0,0,0,0,0,106,55,51,0,14,10,4,0,120,"Buenos Aires","Comunidad","Otros",2
"Laprida","Cultura y Entretenimiento",31,167,67,100,0,62,50,12,0,117,112,1,4,33,27,6,0,379,"Buenos Aires","Artes digitales","Otros",15
"Luján","Formación Laboral",13,0,0,0,0,54,24,30,0,57,28,29,0,0,0,0,0,111,"Buenos Aires","Oficios digitales","Otras",1
"Luján","Cultura y Entretenimiento",31,165,63,102,0,248,115,133,0,175,67,108,0,10,0,10,0,598,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",6
"Mar del Plata I (Polideportivo Las Heras)","Educación",16,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Mar del Plata I (Polideportivo Las Heras)","Trámites",22,0,0,0,0,0,0,0,0,38,24,14,0,3,3,0,0,41,"Buenos Aires","Trámites Nacionales","Validación de identidad",5
"Mar del Plata I (Polideportivo Las Heras)","Cultura y Entretenimiento",31,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,"Buenos Aires","Artes","Danza",1
"Marcos Paz I (CIC)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,39,18,21,0,22,17,5,0,61,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Marcos Paz I (CIC)","Formación Laboral",13,9,4,5,0,6,4,2,0,50,25,25,0,0,0,0,0,65,"Buenos Aires","Oficios digitales","Impresión y Diseño 3D",2
"Marcos Paz II (UMI)","Alfabetización Digital",10,16,8,8,0,5,4,1,0,13,10,3,0,2,2,0,0,36,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",5
"Marcos Paz II (UMI)","Formación Laboral",13,18,4,14,0,7,5,2,0,2,1,1,0,0,0,0,0,27,"Buenos Aires","Oficios digitales","Impresión y Diseño 3D",4
"Marcos Paz II (UMI)","Cultura y Entretenimiento",31,19,6,13,0,14,9,5,0,7,6,1,0,0,0,0,0,40,"Buenos Aires","Artes digitales","Ilustración Digital",3
"General Alvarado I (Miramar)","Alfabetización Digital",10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
