nombre_punto_digital,eje,eje_id,hasta_11,hasta_11_femenino,hasta_11_masculino,hasta_11_x,de_12_a_20,de_12_a_20_femenino,de_12_a_20_masculino,de_12_a_20_x,de_21_a_65,de_21_a_65_femenino,de_21_a_65_masculino,de_21_a_65_x,desde_65,desde_65_femenino,desde_65_masculino,desde_65_x,Totales,provincia,categoria,subcategoria,cantidad_actividad
"Berisso I","Alfabetización Digital",10,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Berisso I","Salud",19,5,"","","",0,"","","",0,"","","",0,"","","",5,"Buenos Aires","Salud","Gestión y prevención COVID",1
"Berisso I","Trámites",22,0,"","","",14,"","","",0,"","","",0,"","","",14,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Berisso I","Generos y Diversidades",28,0,"","","",10,"","","",0,"","","",0,"","","",10,"Buenos Aires","Educación Sexual Integral (ESI)","",1
"Cañuelas","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Vinculación","",1
"Cañuelas","Alfabetización Digital",10,0,"","","",13,"","","",213,"","","",0,"","","",226,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",4
"Cañuelas","Formación Laboral",13,0,"","","",18,"","","",196,"","","",0,"","","",214,"Buenos Aires","Inserción al mundo laboral","Armado de CV",5
"Cañuelas","Educación",16,0,"","","",23,"","","",135,"","","",0,"","","",158,"Buenos Aires","Complementos de la educación formal","FINES",8
"Cañuelas","Trámites",22,0,"","","",40,"","","",198,"","","",85,"","","",323,"Buenos Aires","Trámites Municipales","MUNICIPIO",4
"Cañuelas","Ciudadanía y DD",25,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Comunidad","Otros",1
"Cañuelas","Cultura y Entretenimiento",31,24,"","","",355,"","","",36,"","","",0,"","","",415,"Buenos Aires","Uso Libre","Navegación libre",3
"Carmen de Patagones","Educación",16,0,"","","",100,"","","",300,"","","",200,"","","",600,"Buenos Aires","Complementos de la educación formal","Otros",2
"Carmen de Patagones","Cultura y Entretenimiento",31,32,"","","",0,"","","",200,"","","",100,"","","",332,"Buenos Aires","Artes","Otros",2
"Chivilcoy","Formación Laboral",13,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Oficios digitales","Programación",2
"Chivilcoy","Educación",16,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",4
"Chivilcoy","Salud",19,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",5
"Coronel Suárez I (Colonia Santa María)","Alfabetización Digital",10,0,"","","",0,"","","",5,"","","",55,"","","",60,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",8
"Coronel Suárez I (Colonia Santa María)","Formación Laboral",13,0,"","","",0,"","","",27,"","","",3,"","","",30,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",2
"Coronel Suárez I (Colonia Santa María)","Educación",16,43,"","","",0,"","","",13,"","","",0,"","","",56,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",2
"Coronel Suárez I (Colonia Santa María)","Trámites",22,3,"","","",2,"","","",113,"","","",45,"","","",163,"Buenos Aires","Trámites Nacionales","ANSES",2
"Coronel Suárez I (Colonia Santa María)","Ciudadanía y DD",25,7,"","","",0,"","","",3,"","","",0,"","","",10,"Buenos Aires","Comunidad","Evento / Reunión",1
"Coronel Suárez I (Colonia Santa María)","Cultura y Entretenimiento",31,27,"","","",47,"","","",59,"","","",13,"","","",146,"Buenos Aires","Uso Libre","Navegación libre",3
"Coronel Suarez II (CTC)","Capacitaciones PPD",34,0,"","","",0,"","","",42,"","","",0,"","","",42,"Buenos Aires","Vinculación","",1
"Coronel Suarez II (CTC)","Alfabetización Digital",10,0,"","","",0,"","","",24,"","","",192,"","","",216,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",3
"Coronel Suarez II (CTC)","Formación Laboral",13,0,"","","",72,"","","",0,"","","",0,"","","",72,"Buenos Aires","Oficios digitales","Programación",1
"Coronel Suarez II (CTC)","Educación",16,0,"","","",18,"","","",21,"","","",0,"","","",39,"Buenos Aires","Complementos de la educación formal","Otros",1
"Coronel Suarez II (CTC)","Trámites",22,0,"","","",0,"","","",29,"","","",3,"","","",32,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Coronel Suarez II (CTC)","Ciudadanía y DD",25,0,"","","",0,"","","",23,"","","",0,"","","",23,"Buenos Aires","Comunidad","Otros",1
"Coronel Suarez II (CTC)","Cultura y Entretenimiento",31,0,"","","",0,"","","",54,"","","",46,"","","",100,"Buenos Aires","Artes","Otros",2
"Dolores (CAJ)","Educación",16,0,"","","",0,"","","",11,"","","",2,"","","",13,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",6
"Dolores (CAJ)","Alfabetización Digital",10,0,"","","",0,"","","",4,"","","",11,"","","",15,"Buenos Aires","Tecnologías de la vida cotidiana","Armado de perfil en redes sociales",1
"Dolores (CAJ)","Educación",16,3,"","","",5,"","","",0,"","","",0,"","","",8,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Dolores (CAJ)","Salud",19,0,"","","",0,"","","",3,"","","",9,"","","",12,"Buenos Aires","Salud","Apps Obra Social",1
"Dolores (CAJ)","Trámites",22,0,"","","",0,"","","",16,"","","",12,"","","",28,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"Dolores (CAJ)","Cultura y Entretenimiento",31,4,"","","",21,"","","",11,"","","",4,"","","",40,"Buenos Aires","Uso Libre","Navegación libre",4
"General La Madrid","Educación",16,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",3
"General La Madrid","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"General La Madrid","Alfabetización Digital",10,0,"","","",0,"","","",10,"","","",0,"","","",10,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",1
"General La Madrid","Formación Laboral",13,0,"","","",20,"","","",5,"","","",0,"","","",25,"Buenos Aires","Inserción al mundo laboral","Búsqueda laboral en plataformas online",1
"General La Madrid","Salud",19,0,"","","",0,"","","",18,"","","",0,"","","",18,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"General La Madrid","Trámites",22,0,"","","",0,"","","",6,"","","",0,"","","",6,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"General La Madrid","Generos y Diversidades",28,0,"","","",0,"","","",54,"","","",0,"","","",54,"Buenos Aires","Prevención de violencias","",2
"General La Madrid","Cultura y Entretenimiento",31,0,"","","",0,"","","",0,"","","",2,"","","",2,"Buenos Aires","Uso Libre","Navegación libre",1
"General Las Heras","Alfabetización Digital",10,0,"","","",36,"","","",0,"","","",0,"","","",36,"Buenos Aires","Tecnologías de la vida cotidiana","Uso del celular",1
"General Las Heras","Educación",16,7,"","","",70,"","","",200,"","","",0,"","","",277,"Buenos Aires","Complementos de la educación formal","FINES",2
"General Las Heras","Salud",19,0,"","","",22,"","","",0,"","","",3,"","","",25,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"General Las Heras","Trámites",22,0,"","","",0,"","","",0,"","","",1,"","","",1,"Buenos Aires","Trámites Nacionales","Validación de identidad",2
"General Las Heras","Cultura y Entretenimiento",31,72,"","","",0,"","","",0,"","","",0,"","","",72,"Buenos Aires","Artes","Teatro",1
"General Rodríguez","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"General Rodríguez","Alfabetización Digital",10,10,"","","",25,"","","",25,"","","",5,"","","",65,"Buenos Aires","Tecnologías de la vida cotidiana","Escritorio PC",1
"General Rodríguez","Formación Laboral",13,0,"","","",10,"","","",20,"","","",0,"","","",30,"Buenos Aires","Inserción al mundo laboral","Armado de CV",1
"General Rodríguez","Trámites",22,0,"","","",10,"","","",155,"","","",85,"","","",250,"Buenos Aires","Trámites Nacionales","Validación de identidad",6
"La Matanza II (Villa Palito)","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"La Matanza II (Villa Palito)","Salud",19,45,"","","",0,"","","",0,"","","",0,"","","",45,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"La Matanza II (Villa Palito)","Trámites",22,0,"","","",2,"","","",20,"","","",5,"","","",27,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lanús I (Pupi)","Alfabetización Digital",10,0,"","","",0,"","","",44,"","","",27,"","","",71,"Buenos Aires","Alfabetización Digital","Paquete de Office o LibreOffice",2
"Lanús I (Pupi)","Formación Laboral",13,0,"","","",2,"","","",106,"","","",0,"","","",108,"Buenos Aires","Oficios digitales","Marketing Digital",3
"Lanús I (Pupi)","Educación",16,0,"","","",2,"","","",124,"","","",31,"","","",157,"Buenos Aires","Complementos de la educación formal","Idiomas",3
"Lanús I (Pupi)","Trámites",22,0,"","","",0,"","","",10,"","","",3,"","","",13,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Lanús I (Pupi)","Ciudadanía y DD",25,0,"","","",16,"","","",119,"","","",0,"","","",135,"Buenos Aires","Comunidad","Otros",1
"Lanús I (Pupi)","Cultura y Entretenimiento",31,35,"","","",5,"","","",0,"","","",0,"","","",40,"Buenos Aires","Uso Libre","Navegación libre",1
"Laprida","Educación",16,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",4
"Laprida","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Laprida","Alfabetización Digital",10,23,"","","",3,"","","",55,"","","",35,"","","",116,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",6
"Laprida","Formación Laboral",13,0,"","","",23,"","","",37,"","","",0,"","","",60,"Buenos Aires","Oficios digitales","Impresión y Diseño 3D",3
"Laprida","Trámites",22,0,"","","",0,"","","",2,"","","",1,"","","",3,"Buenos Aires","Trámites Nacionales","Validación de identidad",1
"Laprida","Ciudadanía y DD",25,0,"","","",0,"","","",4,"","","",0,"","","",4,"Buenos Aires","Comunidad","Evento / Reunión",1
"Laprida","Cultura y Entretenimiento",31,48,"","","",22,"","","",281,"","","",29,"","","",380,"Buenos Aires","Artes","Circo",9
"Luján","Formación Laboral",13,0,"","","",8,"","","",78,"","","",0,"","","",86,"Buenos Aires","Oficios digitales","Otras",2
"Luján","Educación",16,211,"","","",204,"","","",140,"","","",0,"","","",555,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",4
"Luján","Trámites",22,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Trámites Nacionales","Segmentación Energética",2
"Luján","Ciudadanía y DD",25,0,"","","",60,"","","",0,"","","",0,"","","",60,"Buenos Aires","Comunidad","Ciudadanía y Derechos Humanos",2
"Luján","Cultura y Entretenimiento",31,10,"","","",52,"","","",76,"","","",0,"","","",138,"Buenos Aires","Artes digitales","Otros",3
"Mar del Plata I (Polideportivo Las Heras)","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Mar del Plata I (Polideportivo Las Heras)","Alfabetización Digital",10,0,"","","",32,"","","",0,"","","",37,"","","",69,"Buenos Aires","Alfabetización Digital","Uso de correo electrónico",3
"Mar del Plata I (Polideportivo Las Heras)","Educación",16,0,"","","",0,"","","",41,"","","",0,"","","",41,"Buenos Aires","Complementos de la educación formal","Terminá la Secundaria",2
"Mar del Plata I (Polideportivo Las Heras)","Trámites",22,0,"","","",7,"","","",182,"","","",45,"","","",234,"Buenos Aires","Trámites Nacionales","Validación de identidad",4
"Mar del Plata I (Polideportivo Las Heras)","Cultura y Entretenimiento",31,0,"","","",25,"","","",0,"","","",0,"","","",25,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",1
"Marcos Paz I (CIC)","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"Marcos Paz I (CIC)","Formación Laboral",13,0,"","","",4,"","","",12,"","","",4,"","","",20,"Buenos Aires","Oficios manuales","Tejido, bordado, otros",2
"Marcos Paz II (UMI)","Capacitaciones PPD",34,0,"","","",1,"","","",1,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"Marcos Paz II (UMI)","Alfabetización Digital",10,97,"","","",24,"","","",45,"","","",3,"","","",169,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",9
"Marcos Paz II (UMI)","Formación Laboral",13,0,"","","",9,"","","",6,"","","",0,"","","",15,"Buenos Aires","Oficios digitales","Reparación de PC",1
"Marcos Paz II (UMI)","Educación",16,7,"","","",2,"","","",0,"","","",0,"","","",9,"Buenos Aires","Complementos de la educación formal","Idiomas",1
"Marcos Paz II (UMI)","Cultura y Entretenimiento",31,11,"","","",7,"","","",11,"","","",0,"","","",29,"Buenos Aires","Artes digitales","Edición de videos",3
"General Alvarado I (Miramar)","Educación",16,0,"","","",0,"","","",18,"","","",0,"","","",18,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",4
"General Alvarado I (Miramar)","Capacitaciones PPD",34,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Vinculación","",1
"General Alvarado I (Miramar)","Alfabetización Digital",10,15,"","","",20,"","","",0,"","","",0,"","","",35,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"General Alvarado I (Miramar)","Formación Laboral",13,0,"","","",0,"","","",10,"","","",5,"","","",15,"Buenos Aires","Oficios manuales","Agricultura Orgánica",1
"General Alvarado I (Miramar)","Educación",16,0,"","","",10,"","","",10,"","","",0,"","","",20,"Buenos Aires","Complementos de la educación formal","Otros",1
"General Alvarado I (Miramar)","Salud",19,20,"","","",0,"","","",0,"","","",0,"","","",20,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"General Alvarado I (Miramar)","Trámites",22,0,"","","",20,"","","",35,"","","",20,"","","",75,"Buenos Aires","Trámites Municipales","MUNICIPIO",1
"General Alvarado I (Miramar)","Cultura y Entretenimiento",31,120,"","","",120,"","","",45,"","","",15,"","","",300,"Buenos Aires","Uso Libre","Uso libre del espacio de microcine",7
"Pigüé","Educación",16,0,"","","",10,"","","",19,"","","",15,"","","",44,"Buenos Aires","Complementos de la educación formal","Videoconferencias formativas",5
"Pigüé","Capacitaciones PPD",34,0,"","","",0,"","","",2,"","","",0,"","","",2,"Buenos Aires","Vinculación","",1
"Pigüé","Alfabetización Digital",10,0,"","","",64,"","","",93,"","","",31,"","","",188,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",6
"Pigüé","Educación",16,0,"","","",20,"","","",38,"","","",6,"","","",64,"Buenos Aires","Complementos de la educación formal","FINES",1
"Pigüé","Trámites",22,0,"","","",70,"","","",124,"","","",182,"","","",376,"Buenos Aires","Trámites Nacionales","Otros",2
"Pigüé","Ciudadanía y DD",25,0,"","","",53,"","","",53,"","","",11,"","","",117,"Buenos Aires","Comunidad","Capacitación a agentes municipales",2
"Urdampilleta","Capacitaciones PPD",34,0,"","","",0,"","","",1,"","","",0,"","","",1,"Buenos Aires","Vinculación","",1
"Urdampilleta","Alfabetización Digital",10,0,"","","",0,"","","",5,"","","",3,"","","",8,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Urdampilleta","Educación",16,0,"","","",0,"","","",15,"","","",0,"","","",15,"Buenos Aires","Complementos de la educación formal","FINES",1
"Urdampilleta","Salud",19,0,"","","",0,"","","",15,"","","",20,"","","",35,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",1
"Urdampilleta","Trámites",22,0,"","","",0,"","","",9,"","","",0,"","","",9,"Buenos Aires","Trámites Nacionales","Validación de identidad",4
"Urdampilleta","Ciudadanía y DD",25,0,"","","",0,"","","",30,"","","",5,"","","",35,"Buenos Aires","Comunidad","Evento / Reunión",1
"Urdampilleta","Generos y Diversidades",28,0,"","","",0,"","","",30,"","","",0,"","","",30,"Buenos Aires","Perspectiva de género","",1
"Urdampilleta","Cultura y Entretenimiento",31,15,"","","",6,"","","",15,"","","",0,"","","",36,"Buenos Aires","Uso Libre","Navegación libre",3
"Villa Gesell","Capacitaciones PPD",34,0,"","","",0,"","","",3,"","","",0,"","","",3,"Buenos Aires","Vinculación","",1
"Villa Gesell","Alfabetización Digital",10,0,"","","",0,"","","",0,"","","",0,"","","",0,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",1
"Villa Gesell","Formación Laboral",13,0,"","","",4,"","","",6,"","","",0,"","","",10,"Buenos Aires","Oficios manuales","Peluquería",1
"Villa Gesell","Educación",16,258,"","","",240,"","","",5,"","","",0,"","","",503,"Buenos Aires","Complementos de la educación formal","Apoyo escolar",1
"Villa Gesell","Trámites",22,128,"","","",230,"","","",300,"","","",0,"","","",658,"Buenos Aires","Trámites Nacionales","Otros",2
"Villa Gesell","Ciudadanía y DD",25,100,"","","",505,"","","",572,"","","",0,"","","",1177,"Buenos Aires","Comunidad","Otros",2
"Villa Gesell","Generos y Diversidades",28,0,"","","",0,"","","",7,"","","",0,"","","",7,"Buenos Aires","Prevención de violencias","",1
"Villa Gesell","Cultura y Entretenimiento",31,49,"","","",41,"","","",7,"","","",0,"","","",97,"Buenos Aires","Artes","Música",1
"Azul","Alfabetización Digital",10,0,"","","",49,"","","",66,"","","",24,"","","",139,"Buenos Aires","Alfabetización Digital","Alfabetización Digital Inicial",2
"Azul","Trámites",22,5,"","","",34,"","","",55,"","","",17,"","","",111,"Buenos Aires","Trámites Nacionales","Validación de identidad",3
"Tandil I","Formación Laboral",13,0,"","","",28,"","","",932,"","","",20,"","","",980,"Buenos Aires","Oficios manuales","Otras",12
"Lobería I","Formación Laboral",13,0,"","","",136,"","","",652,"","","",0,"","","",788,"Buenos Aires","Oficios manuales","Otras",3
"Lobería I","Educación",16,0,"","","",69,"","","",593,"","","",4,"","","",666,"Buenos Aires","Complementos de la educación formal","Otros",4
"Lobería I","Salud",19,0,"","","",0,"","","",220,"","","",0,"","","",220,"Buenos Aires","Salud","Uso terapéutico del espacio de entretenimiento",2
